Time,AmbientTemp,CoolingLoad,PowerConsumption,CPI,ChillerID
0.0,24.555244784948094,65.86459868401889,15.747249853865094,4.182609617250259,Chiller_1
0.024024024024024024,25.478579255460826,65.38707706847754,17.174274173957105,3.807268732650713,Chiller_1
0.04804804804804805,24.929780542021227,58.54175900055324,16.31892961686984,3.5873528702541355,Chiller_1
0.07207207207207207,25.19840128433069,55.294167562764144,16.27014614213565,3.3985046649068464,Chiller_1
0.0960960960960961,24.874538048720524,67.33469124021785,19.376982462816457,3.474983340126877,Chiller_1
0.12012012012012012,26.13675763617469,59.106551788493135,21.03466471687349,2.809959302136122,Chiller_1
0.14414414414414414,24.876873349891998,52.62916472250074,14.49413528850999,3.6310661984935195,Chiller_1
0.16816816816816815,25.47840166831654,65.85027217329412,18.818775117322854,3.499179503594702,Chiller_1
0.1921921921921922,25.63036314652037,61.88180387826603,17.006055196407733,3.6388100099391423,Chiller_1
0.21621621621621623,26.393601846481967,63.313484522255926,19.889957992067057,3.1831884485381003,Chiller_1
0.24024024024024024,25.105887536941523,61.65218976577904,19.869141303391284,3.1029116369138805,Chiller_1
0.26426426426426425,24.085293858339877,53.11068592991935,14.252961058304573,3.7262913799216544,Chiller_1
0.2882882882882883,25.540928622387156,53.32489250068776,16.526890545641574,3.2265532559450785,Chiller_1
0.3123123123123123,25.27583762429723,53.593226000248144,15.702821778351415,3.412967857416179,Chiller_1
0.3363363363363363,25.55048633948312,67.9655972713287,17.80203950996689,3.817854534772635,Chiller_1
0.36036036036036034,24.74507960955486,56.8828757563916,15.485265834469374,3.673354811240848,Chiller_1
0.3843843843843844,26.416133349900186,58.80609058144848,16.548653265196094,3.553527265274517,Chiller_1
0.4084084084084084,25.24370595313099,55.67364119645549,15.862859661872921,3.509685036820286,Chiller_1
0.43243243243243246,25.930421934651076,59.2117530637586,16.04478249010806,3.6904054698319455,Chiller_1
0.45645645645645644,25.360488962712065,51.72074697313328,13.229565085968552,3.9094820303646243,Chiller_1
0.4804804804804805,26.257851302634087,55.44225095306639,14.773737473109458,3.752757286636511,Chiller_1
0.5045045045045045,25.555456364358026,51.04199185731491,15.621427585227057,3.2674345272761456,Chiller_1
0.5285285285285285,25.984949743046958,52.92954863431928,12.38544775036716,4.273527263699466,Chiller_1
0.5525525525525525,26.21821540021699,55.83339959437618,19.459502191931577,2.8692100673328724,Chiller_1
0.5765765765765766,26.108462463766305,57.39806403730309,17.37882346768565,3.3027589090843574,Chiller_1
0.6006006006006006,25.7897844493294,67.2428022112747,19.662168317206838,3.4199077704176144,Chiller_1
0.6246246246246246,25.944523168488157,50.82227800298302,13.722287894981838,3.7036300646023057,Chiller_1
0.6486486486486487,26.20643772047512,60.88255210330634,17.024893387241647,3.5760900652060092,Chiller_1
0.6726726726726726,26.19520151264846,54.625728857306754,13.42876069176327,4.067816093469612,Chiller_1
0.6966966966966966,26.26624815861562,58.06460876104333,15.040564466304165,3.860533884291859,Chiller_1
0.7207207207207207,25.09503049168667,59.56598034700124,16.55837412272866,3.597332679253737,Chiller_1
0.7447447447447447,25.795203583042085,67.12639219148865,20.138623022288332,3.3332165817492494,Chiller_1
0.7687687687687688,26.23379680522014,56.07116696548797,13.876538302407104,4.040717197873589,Chiller_1
0.7927927927927928,26.59370362188613,60.72835258880484,18.683256833619343,3.2504157668874947,Chiller_1
0.8168168168168168,26.880249147178993,50.64767434074923,12.803351749133316,3.955813706686428,Chiller_1
0.8408408408408409,25.55275571800278,68.6376836512117,22.01726511786284,3.117448206386234,Chiller_1
0.8648648648648649,25.846470529612024,51.743772355848975,14.090799232023432,3.6721673131395964,Chiller_1
0.8888888888888888,26.726312855996625,63.00744603413416,20.380197615519027,3.0916013290349804,Chiller_1
0.9129129129129129,26.208271494732585,53.67291736388063,15.125402923495487,3.548528104365817,Chiller_1
0.9369369369369369,26.860575854859945,56.97279883689284,19.24386565098776,2.9605693507826225,Chiller_1
0.960960960960961,26.494941017235554,57.57222879685823,19.488903701413154,2.95410299516661,Chiller_1
0.984984984984985,25.702403717662,68.59040191652568,22.143271553852255,3.0975730821759733,Chiller_1
1.009009009009009,27.475648859625444,64.79889258346486,17.99116024023815,3.601707267246658,Chiller_1
1.033033033033033,26.849127806365857,56.52894759765606,16.95500571316265,3.3340565349247298,Chiller_1
1.057057057057057,26.522849526800044,68.0708425453099,20.187553177783787,3.371921398588375,Chiller_1
1.0810810810810811,26.132739643748554,61.96352964236991,17.040175658109447,3.6363198881040506,Chiller_1
1.105105105105105,26.539583673769783,59.37191330620308,16.74040224630287,3.546624055542955,Chiller_1
1.1291291291291292,26.04706733086797,50.23817928108496,13.66452585113445,3.6765402494309094,Chiller_1
1.1531531531531531,26.559172797206067,65.86852049432403,18.77663814435715,3.508003934885392,Chiller_1
1.177177177177177,26.653014714076647,62.76678439838187,21.070552722232755,2.9788864689891605,Chiller_1
1.2012012012012012,26.620886568040465,60.001406386758525,17.280460095433764,3.472211159621465,Chiller_1
1.2252252252252251,26.444310317705202,54.55306918782286,13.846854766082092,3.939744448064173,Chiller_1
1.2492492492492493,26.750875394438566,62.63866728592922,15.775814662722748,3.970550404217186,Chiller_1
1.2732732732732732,26.95372222329474,54.646287639762974,14.69243722928988,3.7193480419180363,Chiller_1
1.2972972972972974,25.988328923477333,66.31179544726011,22.8078760253503,2.9074077469360344,Chiller_1
1.3213213213213213,27.20625890735798,65.03083999199751,21.353215052536708,3.045482370312756,Chiller_1
1.3453453453453452,26.59275029773928,54.80038908333823,16.124392714589817,3.3986017367186334,Chiller_1
1.3693693693693694,26.412032685630482,61.09463227735432,17.54385889317855,3.4823941898614614,Chiller_1
1.3933933933933933,27.18122841110756,60.19150856242557,15.826822615812365,3.803132822269016,Chiller_1
1.4174174174174174,26.325344238879268,62.30830040998397,17.409416210623032,3.5789999880618706,Chiller_1
1.4414414414414414,26.91009716286254,68.25606666157884,20.72533912355669,3.29336307862862,Chiller_1
1.4654654654654655,26.14051159087816,58.43373520692048,16.192065300260165,3.608788262852522,Chiller_1
1.4894894894894894,26.952910539540483,69.203042006722,18.126453086068153,3.8177927958730606,Chiller_1
1.5135135135135136,27.557610586932654,53.88443451467262,15.980392991514872,3.3719092229636467,Chiller_1
1.5375375375375375,25.89031712294609,67.39409819884305,19.860334621440344,3.3934019483280684,Chiller_1
1.5615615615615615,26.769853953361707,52.505642568972256,14.779184048050437,3.5526753302661804,Chiller_1
1.5855855855855856,27.16520364926376,69.84758752402973,20.949024865566003,3.3341689158447894,Chiller_1
1.6096096096096095,26.556316859593835,67.02101653898218,20.43668738880197,3.2794461873358944,Chiller_1
1.6336336336336337,26.345016790731545,66.50421158353869,16.14760036084744,4.118519786059933,Chiller_1
1.6576576576576576,26.621535793150834,64.4941099959417,18.444070529153734,3.49673950194447,Chiller_1
1.6816816816816818,27.406221671133924,55.07421408133403,18.141267357971984,3.0358526223435134,Chiller_1
1.7057057057057057,27.3510947181206,61.762401908530094,15.598678341198852,3.9594637800437704,Chiller_1
1.7297297297297298,26.820556485054325,59.10483901086687,17.359910221829022,3.404674232505313,Chiller_1
1.7537537537537538,27.715194905757876,60.16697389965063,16.99089316225627,3.541130729566713,Chiller_1
1.7777777777777777,26.781962321817883,57.75468524822482,15.582222119650908,3.7064473092954926,Chiller_1
1.8018018018018018,26.641502031746324,50.338176330737326,16.542398163081693,3.0429793694047924,Chiller_1
1.8258258258258258,27.4505218119226,63.74009464480071,18.178994243487477,3.5062497842879976,Chiller_1
1.84984984984985,27.135018280122623,68.43077478764084,19.802683260744075,3.4556314357304725,Chiller_1
1.8738738738738738,27.46869007472189,50.706617764778635,15.424502762959966,3.2874069617689265,Chiller_1
1.897897897897898,28.477729908075077,68.58168161266062,19.96161268664789,3.4356784038062305,Chiller_1
1.921921921921922,27.851803801106065,58.403059021137125,17.791872420988252,3.2825695710498537,Chiller_1
1.9459459459459458,27.114119461109844,50.20960172674985,14.725046891411191,3.4098092927660595,Chiller_1
1.96996996996997,27.72366326942055,59.145532381900864,19.66731884586773,3.0073002245716802,Chiller_1
1.993993993993994,26.84338357895954,68.62430476543388,18.845150786417914,3.641483453392839,Chiller_1
2.018018018018018,27.616878532167455,57.962867120338764,16.66009257474886,3.479144360109447,Chiller_1
2.042042042042042,27.62731259003326,65.04136134197505,23.499429721966656,2.767784670160573,Chiller_1
2.066066066066066,27.38812621960012,63.866999018711645,18.581454496537233,3.4371366908125327,Chiller_1
2.09009009009009,27.916343641871126,52.489406823670194,17.18551643335591,3.054281611333591,Chiller_1
2.114114114114114,27.564929814220996,61.89607913726113,19.276163896523705,3.2110164382044695,Chiller_1
2.138138138138138,28.603261911458322,64.231317437613,17.303835039239726,3.711970051260678,Chiller_1
2.1621621621621623,27.237029287468356,62.754301437919764,18.68729152347862,3.3581271720985124,Chiller_1
2.186186186186186,27.961447522962448,52.16860269874487,16.96301311931916,3.0754325503250417,Chiller_1
